1, 1977.3898305084745, 176
2, 3111.322033898305, 348
3, 3932.2711864406783, 494
4, 4221.745762711864, 663
6, 5829.64406779661, 989
7, 6614.593220338984, 1171
8, 6880.06779661017, 1364
9, 7014.050847457627, 1519
10, 7132.033898305084, 1690
1, 1807.898305084746, 176
2, 2780.338983050847, 340
3, 4235.254237288136, 530
4, 4693.22033898305, 700
5, 5352.677966101694, 838
6, 5649.152542372882, 1000
9, 6170.593220338984, 1515
14, 6784.508474576272, 2346
1, 1812.898305084746, 171
2, 3115.322033898305, 344
3, 3744.779661016949, 512
4, 4546.728813559322, 677
5, 5527.169491525424, 833
6, 6135.627118644068, 1022
8, 6193.1016949152545, 1373
9, 6828.559322033898, 1535
10, 6937.542372881357, 1715
1, 1810.898305084746, 173
2, 3109.322033898305, 350
3, 3739.779661016949, 517
4, 5061.203389830508, 671
5, 5550.169491525424, 810
6, 5987.135593220339, 1001
7, 6259.610169491526, 1187
8, 6562.0847457627115, 1343
10, 6957.542372881357, 1695
1, 1814.898305084746, 169
2, 2941.830508474576, 348
3, 3576.2881355932204, 511
4, 4552.728813559322, 671
5, 5539.169491525424, 821
6, 5660.152542372882, 989
7, 6101.118644067797, 1176
10, 6456.06779661017, 1688
11, 6574.050847457627, 1859
14, 6833.508474576272, 2297
1, 1814.898305084746, 169
2, 3112.322033898305, 347
3, 4251.254237288136, 514
4, 4904.71186440678, 658
5, 5162.186440677966, 859
7, 5733.135593220339, 1205
9, 6135.593220338984, 1550
11, 6538.050847457627, 1895
13, 6608.525423728814, 2233
14, 6726.508474576272, 2404
1, 1810.898305084746, 173
2, 3448.305084745763, 350
3, 3904.2711864406783, 522
4, 4863.71186440678, 699
5, 5330.677966101694, 860
7, 5765.135593220339, 1173
9, 5833.610169491526, 1513
10, 5954.593220338984, 1681
12, 6016.06779661017, 2028
13, 6137.050847457627, 2196
1, 1821.898305084746, 162
2, 2121.372881355932, 321
4, 2895.813559322034, 633
5, 4170.237288135594, 834
7, 5751.135593220339, 1187
8, 6552.0847457627115, 1353
10, 6958.542372881357, 1694
11, 7079.525423728814, 1862
1, 1814.898305084746, 169
2, 2438.35593220339, 343
3, 4274.254237288136, 491
4, 4396.237288135594, 658
5, 4686.71186440678, 826
6, 4966.186440677966, 1005
7, 5443.152542372882, 1156
12, 6690.033898305084, 2032
13, 6837.016949152543, 2174
14, 6981.0, 2319
1, 1803.898305084746, 180
2, 2787.338983050847, 333
3, 3586.2881355932204, 501
4, 3901.762711864407, 644
5, 5186.186440677966, 835
6, 5643.152542372882, 1006
7, 5929.627118644068, 1178
8, 6380.593220338984, 1355
9, 6480.576271186441, 1544
12, 6662.033898305084, 2060
13, 6858.016949152543, 2153
14, 6859.508474576272, 2271
1, 1809.898305084746, 174
2, 2771.338983050847, 349
3, 3581.2881355932204, 506
4, 4885.71186440678, 677
5, 5188.186440677966, 833
7, 6090.118644067797, 1187
8, 6907.06779661017, 1337
9, 7178.542372881357, 1524
1, 1983.3898305084745, 170
2, 3287.813559322034, 341
3, 3755.779661016949, 501
4, 4037.254237288136, 678
5, 5018.6949152542375, 833
6, 5843.64406779661, 975
7, 6148.118644067797, 1129
8, 6383.593220338984, 1352
10, 6596.559322033898, 1717
11, 6736.542372881357, 1866
1, 1974.3898305084745, 179
2, 2433.35593220339, 348
3, 3240.305084745763, 508
4, 4873.71186440678, 689
5, 5508.169491525424, 852
6, 5946.135593220339, 1042
7, 6092.118644067797, 1185
8, 6554.0847457627115, 1351
9, 6668.06779661017, 1526
11, 6737.542372881357, 1865
12, 6864.525423728814, 2027
1, 1823.898305084746, 160
2, 3112.322033898305, 347
3, 3737.779661016949, 519
4, 3871.762711864407, 674
6, 6321.118644067797, 1006
8, 6380.593220338984, 1355
9, 6526.576271186441, 1498
10, 6660.559322033898, 1653
11, 6733.542372881357, 1869
13, 6831.016949152543, 2180
1, 1973.3898305084745, 180
2, 2947.830508474576, 342
3, 3927.2711864406783, 499
4, 4916.71186440678, 646
5, 5672.661016949152, 857
6, 5782.64406779661, 1036
12, 6571.542372881357, 1981
1, 1810.898305084746, 173
2, 3278.813559322034, 350
3, 3410.796610169492, 507
4, 3549.779661016949, 657
5, 5164.186440677966, 857
6, 5282.169491525424, 1028
8, 6552.0847457627115, 1353
9, 6662.06779661017, 1532
10, 7095.033898305084, 1727
11, 7270.016949152543, 1841
1, 1817.898305084746, 166
2, 2450.35593220339, 331
3, 3916.2711864406783, 510
4, 4693.22033898305, 700
5, 5693.661016949152, 836
7, 5751.135593220339, 1187
8, 6921.06779661017, 1323
9, 7008.050847457627, 1525
1, 1974.3898305084745, 179
2, 2625.8474576271187, 325
3, 2741.830508474576, 498
4, 3221.796610169492, 646
5, 3500.2711864406783, 826
6, 5955.135593220339, 1033
8, 6850.06779661017, 1394
10, 7107.033898305084, 1715
1, 1974.3898305084745, 179
2, 2425.35593220339, 356
3, 2882.322033898305, 527
4, 4553.728813559322, 670
5, 4866.203389830508, 816
6, 5150.677966101694, 990
7, 5269.661016949152, 1160
8, 6896.06779661017, 1348
1, 1810.898305084746, 173
2, 2597.8474576271187, 353
3, 3925.2711864406783, 501
4, 4712.22033898305, 681
5, 4843.203389830508, 839
6, 5127.677966101694, 1013
7, 5935.627118644068, 1172
8, 6919.06779661017, 1325
1, 1980.3898305084745, 173
2, 2767.338983050847, 353
3, 4072.762711864407, 523
5, 4337.728813559322, 836
8, 5042.661016949152, 1337
9, 6003.1016949152545, 1513
10, 6126.0847457627115, 1679
11, 6782.542372881357, 1820
1, 1809.898305084746, 174
2, 2763.338983050847, 357
3, 4248.254237288136, 517
4, 5382.186440677966, 689
5, 5855.152542372882, 844
6, 5991.135593220339, 997
7, 6098.118644067797, 1179
8, 6378.593220338984, 1357
14, 6443.525423728814, 2348
1, 1979.3898305084745, 174
2, 3114.322033898305, 345
3, 3924.2711864406783, 502
4, 4393.237288135594, 661
5, 4673.71186440678, 839
6, 5474.661016949152, 1005
7, 5574.64406779661, 1194
8, 5716.627118644068, 1341
9, 5830.610169491526, 1516
13, 7085.508474576272, 2095
1, 1814.898305084746, 169
2, 2773.338983050847, 347
3, 3223.305084745763, 525
4, 4729.22033898305, 664
5, 4857.203389830508, 825
6, 4972.186440677966, 999
7, 5779.135593220339, 1159
8, 5917.118644067797, 1310
9, 6039.1016949152545, 1477
11, 6127.576271186441, 1797
12, 6416.050847457627, 1967
16, 6591.0, 2609
1, 1814.898305084746, 169
2, 2949.830508474576, 340
3, 3435.796610169492, 482
4, 4545.728813559322, 678
5, 5179.186440677966, 842
6, 5972.135593220339, 1016
7, 6087.118644067797, 1190
8, 6196.1016949152545, 1370
10, 6957.542372881357, 1695
11, 7076.525423728814, 1865
1, 1659.406779661017, 155
2, 2791.338983050847, 329
3, 3928.2711864406783, 498
4, 4200.745762711864, 684
5, 4751.71186440678, 761
6, 5289.169491525424, 1021
7, 6594.593220338984, 1191
8, 7050.559322033898, 1363
9, 7181.542372881357, 1521
1, 1647.406779661017, 167
2, 2961.830508474576, 328
3, 3908.2711864406783, 518
4, 4869.71186440678, 693
5, 5179.186440677966, 842
6, 5982.135593220339, 1006
7, 6097.118644067797, 1180
8, 6421.593220338984, 1314
9, 7070.050847457627, 1463
1, 1809.898305084746, 174
2, 3115.322033898305, 344
3, 3760.779661016949, 496
4, 4400.237288135594, 654
5, 5836.152542372882, 863
6, 5961.135593220339, 1027
7, 6401.1016949152545, 1215
11, 6630.050847457627, 1803
1, 1811.898305084746, 172
2, 2946.830508474576, 343
3, 3410.796610169492, 507
5, 5347.677966101694, 843
6, 6003.135593220339, 985
9, 7386.033898305084, 1486
1, 1805.898305084746, 178
2, 2445.35593220339, 336
3, 4108.762711864407, 487
4, 4559.728813559322, 664
5, 5380.677966101694, 810
6, 5954.135593220339, 1034
7, 6092.118644067797, 1185
8, 6530.0847457627115, 1375
9, 6993.050847457627, 1540
13, 7017.508474576272, 2163
1, 1816.898305084746, 167
2, 3282.813559322034, 346
3, 4084.762711864407, 511
4, 4887.71186440678, 675
5, 5201.186440677966, 820
6, 5637.152542372882, 1012
7, 5771.135593220339, 1167
8, 6066.610169491526, 1330
9, 6528.576271186441, 1496
10, 6653.559322033898, 1660
11, 6939.033898305084, 1833
1, 1982.3898305084745, 171
2, 3113.322033898305, 346
3, 4244.254237288136, 521
4, 4524.728813559322, 699
5, 5684.661016949152, 845
7, 5929.627118644068, 1178
8, 6369.593220338984, 1366
9, 6484.576271186441, 1540
10, 7061.542372881357, 1591
1, 1812.898305084746, 171
2, 2778.338983050847, 342
3, 3934.2711864406783, 492
4, 5054.203389830508, 678
5, 5329.677966101694, 861
6, 5978.135593220339, 1010
8, 6573.0847457627115, 1332
9, 6869.559322033898, 1494
10, 6986.542372881357, 1666
1, 1809.898305084746, 174
2, 3131.322033898305, 328
3, 3445.796610169492, 472
4, 4726.22033898305, 667
5, 5517.169491525424, 843
6, 5783.64406779661, 1035
7, 6065.118644067797, 1212
8, 6812.576271186441, 1262
9, 6922.559322033898, 1441
14, 6948.0, 2352
1, 1983.3898305084745, 170
2, 2606.8474576271187, 344
3, 3736.779661016949, 520
4, 4195.745762711864, 689
5, 5501.169491525424, 859
7, 6444.1016949152545, 1172
8, 6701.576271186441, 1373
9, 6802.559322033898, 1561
1, 1805.898305084746, 178
2, 2954.830508474576, 335
3, 4091.762711864407, 504
4, 4419.237288135594, 635
5, 5186.186440677966, 835
6, 5321.169491525424, 989
7, 5792.135593220339, 1146
8, 5909.118644067797, 1318
9, 6348.0847457627115, 1507
11, 6407.559322033898, 1856
1, 1810.898305084746, 173
2, 3117.322033898305, 342
3, 3395.796610169492, 522
4, 4194.745762711864, 690
6, 5503.661016949152, 976
7, 5783.135593220339, 1155
8, 6778.576271186441, 1296
11, 7258.016949152543, 1853
1, 1810.898305084746, 173
2, 2464.35593220339, 317
3, 2918.322033898305, 491
4, 3054.305084745763, 644
5, 5389.677966101694, 801
6, 5967.135593220339, 1021
7, 6084.118644067797, 1193
9, 6496.576271186441, 1528
12, 7083.016949152543, 1978
1, 1815.898305084746, 168
2, 2946.830508474576, 343
3, 4248.254237288136, 517
4, 4567.728813559322, 656
5, 5033.6949152542375, 818
7, 6287.610169491526, 1159
9, 6371.0847457627115, 1484
10, 6485.06779661017, 1659
11, 6663.050847457627, 1770
12, 6948.525423728814, 1943
1, 1983.3898305084745, 170
2, 2780.338983050847, 340
3, 3407.796610169492, 510
4, 3524.779661016949, 682
5, 5030.6949152542375, 821
6, 5314.169491525424, 996
7, 6438.1016949152545, 1178
8, 6554.0847457627115, 1351
9, 6805.559322033898, 1558
1, 1976.3898305084745, 177
2, 2270.864406779661, 341
3, 3743.779661016949, 513
4, 4191.745762711864, 693
5, 4639.71186440678, 873
6, 4967.186440677966, 1004
7, 6429.1016949152545, 1187
9, 6670.06779661017, 1524
11, 6751.542372881357, 1851
1, 1974.3898305084745, 179
2, 2763.338983050847, 357
3, 4066.762711864407, 529
4, 4218.745762711864, 666
5, 4499.22033898305, 844
6, 4953.186440677966, 1018
7, 6062.118644067797, 1215
11, 6881.033898305084, 1891
12, 7027.016949152543, 2034
