1, 4833.0, 116
2, 7178.0, 199
3, 8038.0, 327
4, 9388.0, 421
1, 4833.0, 115
2, 7166.0, 226
3, 8527.0, 324
4, 9385.0, 421
1, 4832.0, 110
2, 7181.0, 213
3, 8539.0, 318
4, 8876.0, 414
5, 9212.0, 549
1, 4832.0, 120
2, 7176.0, 227
3, 8530.0, 329
5, 9243.0, 521
1, 4343.0, 113
2, 7187.0, 199
3, 8536.0, 323
4, 8860.0, 453
5, 9229.0, 541
1, 4337.0, 97
2, 7174.0, 235
3, 8038.0, 313
4, 8908.0, 389
5, 9239.0, 533
1, 4347.0, 115
2, 7660.0, 230
3, 8539.0, 323
4, 8854.0, 444
5, 9229.0, 547
1, 4347.0, 93
2, 7181.0, 218
3, 8532.0, 336
4, 8856.0, 455
5, 9221.0, 547
1, 4833.0, 114
2, 7679.0, 224
3, 8527.0, 330
4, 8863.0, 453
5, 9226.0, 538
1, 4341.0, 120
2, 7183.0, 220
3, 8530.0, 301
4, 8849.0, 462
6, 9083.0, 620
1, 4833.0, 120
2, 7680.0, 229
3, 8518.0, 329
4, 8875.0, 435
5, 9270.0, 502
1, 4833.0, 116
2, 7171.0, 238
3, 9029.0, 343
5, 9258.0, 500
1, 4832.0, 114
2, 7666.0, 229
3, 8520.0, 322
4, 8862.0, 438
5, 9236.0, 533
1, 4833.0, 117
2, 7681.0, 220
3, 8497.0, 355
4, 9380.0, 435
1, 4833.0, 107
2, 7181.0, 221
3, 8031.0, 335
4, 9354.0, 435
1, 4833.0, 103
2, 7170.0, 235
3, 8510.0, 355
4, 9353.0, 446
1, 4341.0, 97
2, 7181.0, 202
3, 8031.0, 331
4, 9375.0, 437
1, 4832.0, 114
2, 7670.0, 221
3, 8009.0, 346
4, 8859.0, 452
5, 9255.0, 521
1, 4833.0, 106
2, 6673.0, 227
3, 8510.0, 346
4, 9386.0, 425
1, 4341.0, 120
2, 6678.0, 224
3, 8516.0, 338
4, 8890.0, 414
6, 9075.0, 652
1, 4832.0, 112
2, 6680.0, 208
3, 8525.0, 307
4, 9374.0, 447
1, 4833.0, 115
2, 8165.0, 236
4, 9346.0, 461
1, 4832.0, 113
2, 7180.0, 234
3, 9021.0, 341
5, 9226.0, 553
1, 4832.0, 96
2, 7176.0, 229
3, 8531.0, 330
4, 9364.0, 450
1, 4833.0, 109
2, 6674.0, 220
3, 8024.0, 326
4, 9378.0, 426
1, 4341.0, 91
2, 7176.0, 229
3, 8521.0, 326
5, 9228.0, 527
1, 4833.0, 109
2, 7178.0, 239
3, 8517.0, 326
4, 8872.0, 428
5, 9260.0, 520
1, 4838.0, 102
2, 6184.0, 221
3, 8044.0, 318
4, 8892.0, 413
5, 9243.0, 536
1, 4340.0, 112
2, 7681.0, 211
3, 8545.0, 316
4, 9398.0, 409
1, 4833.0, 111
2, 6684.0, 212
3, 8505.0, 346
4, 9375.0, 439
1, 4341.0, 119
2, 6677.0, 226
3, 9020.0, 331
5, 9219.0, 526
1, 4833.0, 111
2, 7178.0, 226
3, 8035.0, 306
4, 9362.0, 440
1, 4833.0, 91
2, 7172.0, 221
3, 8544.0, 308
4, 8883.0, 427
5, 9208.0, 551
1, 4341.0, 97
2, 7663.0, 228
3, 8527.0, 329
5, 9271.0, 475
1, 4833.0, 116
2, 7681.0, 199
4, 8904.0, 421
5, 9249.0, 514
1, 4833.0, 111
2, 6676.0, 224
3, 9018.0, 334
4, 9377.0, 435
1, 4833.0, 119
2, 7186.0, 227
3, 8523.0, 340
4, 8856.0, 450
5, 9226.0, 534
1, 4833.0, 90
2, 7184.0, 220
3, 9010.0, 341
4, 9392.0, 417
1, 4833.0, 113
2, 6674.0, 230
3, 8533.0, 324
4, 8898.0, 400
5, 9239.0, 521
1, 4340.0, 115
2, 7680.0, 206
4, 8850.0, 454
5, 9200.0, 547
1, 4341.0, 86
2, 7182.0, 199
3, 8513.0, 351
4, 8880.0, 448
5, 9256.0, 513
1, 4341.0, 120
2, 7187.0, 223
3, 8526.0, 327
5, 9234.0, 531
1, 4833.0, 120
2, 6698.0, 206
3, 8548.0, 313
4, 9372.0, 450
1, 4833.0, 112
2, 7681.0, 211
3, 8517.0, 339
4, 8879.0, 413
5, 9217.0, 527
1, 4833.0, 107
2, 7187.0, 218
3, 8524.0, 336
4, 8887.0, 413
6, 9088.0, 627
1, 4833.0, 91
2, 7181.0, 217
3, 8535.0, 313
4, 9376.0, 430
1, 4833.0, 108
2, 7667.0, 230
3, 8544.0, 298
4, 8884.0, 424
5, 9221.0, 564
1, 4334.0, 112
2, 7167.0, 207
3, 8517.0, 323
5, 9248.0, 500
1, 4831.0, 118
2, 7666.0, 216
3, 9002.0, 345
5, 9222.0, 529
1, 4833.0, 105
2, 7190.0, 214
3, 8555.0, 325
5, 9221.0, 524
1, 4832.0, 107
2, 7171.0, 231
3, 8550.0, 306
4, 9378.0, 440
1, 4833.0, 97
2, 8165.0, 226
3, 8520.0, 346
4, 8892.0, 410
5, 9237.0, 539
1, 4832.0, 120
2, 7174.0, 219
3, 9011.0, 339
5, 9260.0, 522
1, 4348.0, 118
2, 8165.0, 233
