1, 4833.0, 107
2, 8165.0, 233
4, 8859.0, 441
6, 9138.0, 571
1, 4339.0, 86
2, 7175.0, 218
3, 9012.0, 341
5, 9256.0, 521
1, 4345.0, 106
2, 6691.0, 216
3, 8548.0, 329
4, 8891.0, 412
6, 9068.0, 651
1, 4833.0, 96
2, 7181.0, 229
3, 8029.0, 328
4, 8894.0, 411
5, 9212.0, 528
1, 4838.0, 105
2, 7180.0, 222
3, 8031.0, 324
4, 8885.0, 420
5, 9269.0, 505
1, 4833.0, 86
2, 6690.0, 215
3, 8020.0, 319
4, 8866.0, 434
5, 9210.0, 552
1, 4340.0, 107
2, 7174.0, 231
3, 8538.0, 311
4, 8883.0, 420
5, 9255.0, 528
1, 4340.0, 116
2, 7672.0, 227
3, 8007.0, 340
4, 9368.0, 427
1, 4341.0, 115
2, 7185.0, 210
3, 8534.0, 320
4, 8899.0, 401
5, 9223.0, 547
1, 4833.0, 114
2, 7198.0, 219
3, 8528.0, 335
4, 8897.0, 398
6, 9089.0, 639
1, 4833.0, 113
2, 7674.0, 213
3, 8034.0, 337
4, 8900.0, 413
5, 9216.0, 534
1, 4345.0, 116
2, 7669.0, 231
3, 8520.0, 342
5, 9244.0, 523
1, 4341.0, 97
2, 7173.0, 226
3, 8515.0, 336
4, 8881.0, 446
5, 9234.0, 517
1, 4341.0, 119
2, 6684.0, 229
3, 8041.0, 328
4, 8884.0, 420
5, 9244.0, 502
1, 4833.0, 118
2, 7176.0, 233
3, 8538.0, 322
4, 8886.0, 420
5, 9246.0, 511
1, 4831.0, 107
2, 6679.0, 232
3, 8031.0, 322
4, 8867.0, 449
5, 9243.0, 519
1, 4831.0, 118
2, 7681.0, 218
3, 9004.0, 347
5, 9232.0, 534
1, 4343.0, 113
2, 7666.0, 236
3, 8517.0, 333
4, 9358.0, 450
1, 4342.0, 107
2, 7672.0, 233
3, 9017.0, 343
5, 9204.0, 574
1, 4341.0, 103
2, 7674.0, 220
3, 8023.0, 331
