1, 1812.898305084746, 177
2, 3101.322033898305, 339
3, 3743.779661016949, 518
4, 4710.22033898305, 661
5, 5167.186440677966, 852
6, 6138.627118644068, 1028
7, 6425.1016949152545, 1186
8, 7384.542372881357, 1358
1, 1825.898305084746, 143
2, 2942.830508474576, 353
3, 4255.254237288136, 507
4, 4559.728813559322, 672
5, 5331.677966101694, 861
6, 5821.64406779661, 1002
8, 6227.1016949152545, 1322
10, 7020.542372881357, 1648
1, 1815.898305084746, 162
2, 3122.322033898305, 345
4, 4561.728813559322, 650
5, 5849.152542372882, 864
6, 5953.135593220339, 1036
7, 6124.118644067797, 1158
8, 6904.06779661017, 1365
1, 1813.898305084746, 158
2, 3114.322033898305, 325
3, 4080.762711864407, 515
4, 4731.22033898305, 665
5, 5003.6949152542375, 855
6, 5473.661016949152, 1000
7, 5799.135593220339, 1138
8, 6908.06779661017, 1349
10, 7313.525423728814, 1683
1, 1992.3898305084745, 174
2, 3283.813559322034, 339
3, 3585.2881355932204, 500
4, 5383.186440677966, 694
5, 5497.169491525424, 860
6, 5807.64406779661, 1013
7, 5922.627118644068, 1182
8, 6441.593220338984, 1302
9, 6579.576271186441, 1464
10, 6821.050847457627, 1661
11, 7084.525423728814, 1843
12, 7090.016949152543, 1965
1, 1821.898305084746, 169
2, 3283.813559322034, 335
3, 3749.779661016949, 500
4, 4379.237288135594, 675
5, 4478.22033898305, 865
6, 5655.152542372882, 999
7, 6262.610169491526, 1172
9, 7189.542372881357, 1513
1, 1816.898305084746, 177
2, 2799.338983050847, 325
3, 3919.2711864406783, 507
4, 4736.22033898305, 666
5, 5002.6949152542375, 863
6, 5502.661016949152, 994
7, 6315.610169491526, 1144
9, 6530.576271186441, 1518
10, 6809.050847457627, 1705
11, 7124.525423728814, 1820
1, 1807.898305084746, 175
2, 2943.830508474576, 341
3, 3903.2711864406783, 507
4, 4721.22033898305, 673
5, 4834.203389830508, 846
6, 5335.169491525424, 983
7, 6588.593220338984, 1201
10, 6991.542372881357, 1664
1, 1808.898305084746, 169
2, 2949.830508474576, 342
3, 4067.762711864407, 530
4, 4713.22033898305, 674
5, 4849.203389830508, 839
6, 6324.118644067797, 1004
8, 6424.593220338984, 1322
9, 6867.559322033898, 1496
11, 7093.525423728814, 1871
12, 7210.508474576272, 2015
1, 1810.898305084746, 175
2, 3112.322033898305, 354
3, 3623.2881355932204, 498
4, 5057.203389830508, 685
6, 5797.64406779661, 1019
7, 6439.1016949152545, 1181
8, 6593.0847457627115, 1324
10, 6675.559322033898, 1663
11, 6943.033898305084, 1840
1, 1813.898305084746, 177
