1, 4341.0, 109
2, 7190.0, 210
3, 7518.0, 332
4, 7860.0, 440
5, 9255.0, 495
1, 4341.0, 109
2, 6680.0, 220
3, 8008.0, 342
4, 9379.0, 421
1, 4838.0, 112
2, 6673.0, 227
3, 9035.0, 315
5, 9218.0, 532
1, 4833.0, 117
2, 6167.0, 233
3, 8052.0, 298
4, 8872.0, 428
7, 8966.0, 684
1, 4833.0, 117
2, 7177.0, 223
3, 8531.0, 319
5, 9253.0, 497
1, 4833.0, 117
2, 6681.0, 219
3, 8033.0, 317
4, 9354.0, 446
1, 4833.0, 117
2, 7672.0, 228
3, 8525.0, 325
4, 8905.0, 395
5, 9251.0, 499
1, 4838.0, 112
2, 7182.0, 218
3, 8521.0, 329
4, 8873.0, 427
5, 9204.0, 546
1, 4832.0, 118
2, 6196.0, 204
3, 8518.0, 332
4, 9350.0, 450
1, 4833.0, 117
2, 7188.0, 212
3, 7528.0, 322
4, 8864.0, 436
5, 9252.0, 498
1, 4833.0, 117
2, 7179.0, 221
3, 8522.0, 328
4, 8891.0, 409
7, 8932.0, 718
1, 4341.0, 109
2, 7165.0, 235
3, 8520.0, 330
4, 8876.0, 424
6, 9121.0, 579
1, 4833.0, 117
2, 7188.0, 212
3, 8515.0, 335
5, 9228.0, 522
1, 4838.0, 112
2, 5668.0, 232
3, 9011.0, 339
5, 9214.0, 536
1, 4833.0, 117
2, 7668.0, 232
3, 8519.0, 331
5, 9237.0, 513
1, 4833.0, 117
2, 7665.0, 235
3, 8056.0, 294
4, 8892.0, 408
5, 9236.0, 514
1, 4833.0, 117
2, 6166.0, 234
3, 8530.0, 320
4, 9366.0, 434
1, 4833.0, 117
2, 7173.0, 227
3, 8066.0, 284
4, 9348.0, 452
1, 4833.0, 117
2, 6664.0, 236
3, 8535.0, 315
4, 8885.0, 415
5, 9214.0, 536
1, 4833.0, 117
2, 7181.0, 219
3, 8530.0, 320
4, 9387.0, 413
1, 4335.0, 115
2, 6678.0, 222
3, 8507.0, 343
4, 8873.0, 427
5, 9245.0, 505
1, 4347.0, 103
2, 6177.0, 223
4, 6844.0, 456
5, 8186.0, 564
6, 8576.0, 624
7, 8933.0, 717
1, 4838.0, 112
2, 6671.0, 229
3, 8541.0, 309
4, 8872.0, 428
6, 9048.0, 652
1, 4833.0, 117
2, 6668.0, 232
3, 8023.0, 327
4, 8910.0, 390
5, 9255.0, 495
1, 4832.0, 118
2, 7666.0, 234
4, 8391.0, 409
5, 9229.0, 521
1, 4347.0, 103
2, 7176.0, 224
3, 8036.0, 314
4, 8378.0, 422
5, 9246.0, 504
1, 4833.0, 117
2, 7171.0, 229
3, 7509.0, 341
4, 9356.0, 444
1, 4833.0, 117
2, 7186.0, 214
3, 8041.0, 309
4, 9407.0, 393
1, 4833.0, 117
2, 6685.0, 215
3, 8526.0, 324
4, 9375.0, 425
1, 4838.0, 112
2, 6181.0, 219
3, 7545.0, 305
4, 8878.0, 422
7, 8903.0, 747
1, 4340.0, 110
2, 6688.0, 212
3, 8053.0, 297
4, 9373.0, 427
1, 4833.0, 117
2, 7168.0, 232
3, 8037.0, 313
5, 9230.0, 520
1, 4833.0, 117
2, 6697.0, 203
3, 8530.0, 320
4, 8882.0, 418
5, 9242.0, 508
1, 4833.0, 117
2, 7171.0, 229
3, 8028.0, 322
4, 9354.0, 446
1, 4347.0, 103
2, 7176.0, 224
3, 8044.0, 306
4, 9374.0, 426
1, 4832.0, 118
2, 7181.0, 219
3, 8518.0, 332
6, 9126.0, 574
1, 4833.0, 117
2, 7674.0, 226
3, 8026.0, 324
4, 9379.0, 421
1, 4832.0, 118
2, 7176.0, 224
3, 9000.0, 350
5, 9225.0, 525
1, 4341.0, 109
2, 7173.0, 227
