1, 1973.3898305084745, 180
2, 2771.338983050847, 349
3, 3568.2881355932204, 519
4, 3686.2711864406783, 690
5, 3971.745762711864, 863
6, 5631.152542372882, 1018
7, 5919.627118644068, 1188
8, 6568.0847457627115, 1337
10, 6829.050847457627, 1654
1, 1811.898305084746, 172
2, 3112.322033898305, 347
3, 3747.779661016949, 509
4, 4378.237288135594, 676
5, 4701.71186440678, 811
6, 6323.118644067797, 1004
8, 6569.0847457627115, 1336
9, 6690.06779661017, 1504
10, 6824.050847457627, 1659
1, 1812.898305084746, 171
2, 2956.830508474576, 333
3, 3575.2881355932204, 512
4, 4558.728813559322, 665
5, 5860.152542372882, 839
6, 5974.135593220339, 1014
7, 6094.118644067797, 1183
9, 6157.593220338984, 1528
10, 7296.525423728814, 1695
1, 1810.898305084746, 173
2, 3110.322033898305, 349
3, 3416.796610169492, 501
4, 4378.237288135594, 676
5, 4494.22033898305, 849
6, 4775.6949152542375, 1026
7, 5568.64406779661, 1200
8, 5848.118644067797, 1379
9, 5969.1016949152545, 1547
12, 5989.06779661017, 2055
13, 6233.050847457627, 2100
14, 6982.0, 2318
